"DateTime","Alexandrium catenella","Dinophysis acuminata","Dinophysis norvegica","Karenia","Margalefidinium polykrikoides","Pseudo-nitzschia"
"2020-11-14 13:31:40",0,221,0,0,0,0
"2020-11-14 17:05:48",219,0,0,437,0,219
"2020-11-14 20:14:29",0,0,0,222,0,0
"2020-11-14 23:23:10",0,220,0,220,0,220
"2020-11-15 02:31:51",0,218,0,218,0,218
"2020-11-15 05:40:32",0,0,0,0,0,217
"2020-11-15 08:49:12",0,0,0,220,0,220
"2020-11-15 12:23:20",0,439,0,219,0,219
"2020-11-15 15:32:01",0,220,0,220,0,441
"2020-11-15 18:40:42",0,230,0,0,0,0
"2020-11-15 21:49:23",225,0,0,674,0,450
"2020-11-16 00:58:03",227,454,0,0,0,454
"2020-11-16 04:06:44",0,236,236,473,0,945
"2020-11-16 07:40:31",0,711,237,237,237,948
"2020-11-16 10:49:12",226,451,226,451,0,677
"2020-11-16 13:57:52",229,0,229,229,0,687
"2020-11-16 15:55:47",0,0,0,0,0,0
"2020-11-16 21:53:36",0,472,0,708,0,236
"2020-11-17 01:02:17",231,231,0,694,0,0
"2020-11-17 04:10:58",225,0,0,0,225,225
"2020-11-17 07:44:39",0,220,0,0,0,0
"2020-11-17 10:53:20",221,0,0,0,0,0
"2020-11-17 14:02:00",0,227,0,453,0,453
"2020-11-17 17:10:41",0,224,0,0,0,0
"2020-11-17 20:19:22",0,452,0,226,0,0
"2020-11-17 23:28:02",0,0,225,450,225,0
"2020-11-18 03:02:10",0,0,0,443,0,665
"2020-11-18 06:10:51",0,0,0,890,0,1558
"2020-11-18 09:19:32",220,0,0,1102,0,0
"2020-11-18 12:28:12",0,0,0,0,0,0
"2020-11-18 15:36:53",0,446,0,0,0,446
"2020-11-18 20:19:54",223,223,0,0,223,0
"2020-11-18 23:54:02",0,0,0,448,0,0
"2020-11-19 03:02:43",0,221,0,0,0,0
"2020-11-19 07:22:10",0,0,0,889,0,0
"2020-11-19 10:30:52",0,0,0,221,0,441
"2020-11-19 13:39:33",0,447,0,224,0,0
"2020-11-19 16:48:14",0,0,224,448,0,0
"2020-11-19 20:22:22",0,0,0,672,0,672
"2020-11-19 23:31:03",0,0,0,221,0,221
"2020-11-20 02:39:44",0,0,225,450,0,0
"2020-11-20 05:48:24",0,0,0,446,0,446
"2020-11-20 08:57:05",0,0,0,886,0,0
"2020-11-20 12:05:46",456,0,0,228,0,228
"2020-11-20 15:39:30",0,452,0,226,0,226
"2020-11-20 18:48:11",0,0,0,0,0,0
"2020-11-20 21:56:52",0,460,230,690,0,230
"2020-11-21 01:05:33",0,0,0,219,0,438
"2020-11-21 04:14:14",0,217,0,217,0,217
"2020-11-21 07:22:55",0,0,223,223,223,445
"2020-11-21 10:57:00",0,0,0,218,0,436
"2020-11-21 14:05:41",0,447,0,0,0,223
"2020-11-21 17:14:22",226,226,0,452,0,678
"2020-11-21 20:23:03",0,225,0,225,0,674
"2020-11-21 23:30:43",0,0,0,219,0,0
"2020-11-22 02:39:23",0,0,0,0,0,221
"2020-11-22 06:13:28",0,0,0,0,0,222
"2020-11-22 09:22:09",0,218,0,0,0,0
"2020-11-22 12:30:51",0,0,0,0,0,463
"2020-11-22 15:39:34",0,0,0,0,0,263
"2020-11-22 18:48:15",0,0,0,268,0,268
"2020-11-22 21:56:57",0,248,0,496,0,0
"2020-11-23 01:05:39",0,740,0,493,0,247
"2020-11-23 04:39:44",0,964,0,723,0,241
"2020-11-23 07:48:25",0,0,0,486,0,243
"2020-11-23 10:57:07",0,0,0,721,0,481
"2020-11-23 14:05:48",0,235,0,471,0,235
"2020-11-23 17:14:29",254,0,0,1015,0,0
"2020-11-23 20:23:10",478,0,0,0,0,0
"2020-11-23 23:57:18",0,238,0,0,0,0
"2020-11-24 03:05:59",483,242,0,483,0,0
"2020-11-24 06:14:40",233,0,0,233,0,0
"2020-11-24 09:23:22",452,226,0,452,0,0
"2020-11-24 12:32:02",0,0,0,237,0,0
"2020-11-24 15:40:45",0,0,0,245,0,245
"2020-11-24 19:14:57",0,0,0,715,0,0
"2020-11-24 22:23:38",0,490,0,490,0,0
"2020-11-25 01:32:19",233,233,0,233,0,233
"2020-11-25 04:41:01",0,0,0,0,0,0
"2020-11-25 07:49:43",0,231,0,1157,0,0
"2020-11-25 10:58:24",0,232,0,232,0,0
"2020-11-25 14:32:07",0,0,0,0,0,0
"2020-11-25 17:40:51",0,488,0,733,0,0
"2020-11-25 20:49:35",0,0,0,484,0,0
"2020-11-25 23:58:17",0,0,0,223,0,223
"2020-11-26 03:06:59",0,233,0,0,0,0
"2020-11-26 06:15:41",0,0,0,0,0,235
"2020-11-26 09:24:23",0,0,0,1129,0,678
"2020-11-26 12:58:10",0,235,0,471,0,235
"2020-11-26 16:06:52",0,242,0,0,0,0
"2020-11-26 19:15:34",0,0,0,0,0,222
"2020-11-26 22:24:16",0,246,0,246,0,0
"2020-11-27 01:32:58",0,0,0,226,0,0
"2020-11-27 04:41:40",0,456,0,0,0,0
"2020-11-27 08:15:48",0,0,0,0,0,450
"2020-11-27 11:24:30",0,0,0,224,0,0
"2020-11-27 14:33:12",0,478,0,0,0,717
"2020-11-27 18:05:30",0,240,0,240,0,0
"2020-11-27 21:14:12",0,225,0,449,0,225
"2020-11-28 00:22:54",0,0,0,236,0,0
"2020-11-28 03:57:03",0,224,0,448,0,0
"2020-11-28 07:05:45",0,0,0,224,0,0
"2020-11-28 10:14:26",0,0,0,0,0,0
"2020-11-28 13:23:08",0,227,0,0,0,227
"2020-11-28 16:31:50",0,0,0,236,0,0
"2020-11-28 19:40:32",0,0,0,228,0,0
"2020-11-28 23:14:44",0,0,0,0,0,0
"2020-11-29 02:23:26",0,228,0,1369,228,228
"2020-11-29 05:32:07",0,0,0,0,0,0
"2020-11-29 08:40:49",0,227,0,227,0,454
"2020-11-29 11:49:31",0,0,0,673,0,224
"2020-11-29 14:58:13",0,234,0,234,0,0
"2020-11-29 18:32:17",0,459,0,459,0,0
"2020-11-29 21:40:59",0,685,0,0,0,0
"2020-11-30 00:49:41",0,224,0,224,0,0
"2020-11-30 03:58:23",0,0,0,226,0,0
"2020-11-30 07:07:05",0,0,0,687,0,229
"2020-11-30 10:15:47",0,225,0,0,0,0
"2020-11-30 13:24:28",0,224,0,0,0,224
"2020-11-30 16:58:37",489,245,0,0,0,245
"2020-11-30 20:07:19",0,494,0,247,247,0
"2020-11-30 23:16:02",0,474,0,474,0,237
"2020-12-01 02:24:44",0,0,0,231,0,231
"2020-12-01 05:33:26",0,471,0,471,0,471
"2020-12-01 08:42:08",0,0,0,458,0,687
"2020-12-01 12:16:16",0,227,0,227,0,227
"2020-12-01 15:24:58",0,466,0,699,0,0
"2020-12-01 18:33:40",231,0,0,0,0,231
"2020-12-01 21:42:23",0,0,0,232,0,0
"2020-12-02 00:51:05",226,226,0,0,0,0
"2020-12-02 03:59:47",0,222,0,222,222,222
"2020-12-02 07:33:55",0,0,0,0,0,0
"2020-12-02 10:42:37",0,0,0,0,0,0
"2020-12-02 13:51:19",0,440,0,440,0,661
"2020-12-02 17:00:01",225,0,0,0,0,0
"2020-12-02 20:08:42",228,0,228,684,0,0
"2020-12-02 23:17:24",0,0,0,0,0,445
"2020-12-03 02:51:30",0,0,0,216,0,216
"2020-12-03 06:00:11",0,0,0,219,0,0
"2020-12-03 09:08:53",0,0,0,435,0,218
"2020-12-03 12:17:35",219,0,0,438,0,219
"2020-12-03 15:26:16",0,0,0,218,0,218
"2020-12-03 18:59:21",224,224,0,448,0,0
"2020-12-03 22:08:03",0,0,0,449,0,0
"2020-12-04 01:42:12",0,219,0,876,0,438
"2020-12-04 04:50:54",0,0,0,876,0,438
"2020-12-04 07:59:36",0,220,0,881,0,0
"2020-12-04 11:08:18",0,0,0,438,0,219
"2020-12-04 14:17:00",0,0,0,0,0,0
"2020-12-04 17:25:42",0,0,0,0,219,0
"2020-12-04 20:59:50",0,223,0,0,0,223
"2020-12-05 00:08:32",221,0,0,663,0,442
"2020-12-05 03:17:13",0,219,0,219,0,219
"2020-12-05 06:25:54",0,0,0,218,0,218
"2020-12-05 09:34:36",0,0,0,651,0,0
"2020-12-05 12:43:18",0,217,0,217,0,0
"2020-12-05 16:17:26",216,0,0,0,0,216
"2020-12-05 19:26:08",0,0,0,222,0,0
"2020-12-05 22:34:50",0,220,0,441,0,881
"2020-12-06 01:43:35",0,0,0,663,0,663
"2020-12-06 04:52:19",0,0,0,439,0,0
"2020-12-06 08:01:04",0,0,221,1327,0,0
"2020-12-06 11:35:10",215,0,0,430,215,430
"2020-12-06 14:43:54",0,0,0,662,0,0
"2020-12-06 17:52:38",0,217,0,0,0,0
"2020-12-06 21:01:22",0,0,0,437,0,0
"2020-12-07 00:10:07",0,0,0,866,0,217
"2020-12-07 03:18:51",0,217,0,434,217,0
"2020-12-07 06:27:35",0,0,0,648,0,0
"2020-12-07 10:01:44",0,0,0,434,0,0
"2020-12-07 13:10:27",0,0,0,0,0,0
"2020-12-07 16:19:11",0,0,0,1096,219,0
"2020-12-07 19:27:55",0,211,0,423,0,0
"2020-12-07 22:36:40",0,215,0,0,0,0
"2020-12-08 01:45:24",0,216,0,0,0,0
"2020-12-08 05:19:35",0,0,0,215,0,0
"2020-12-08 08:28:19",0,0,0,216,0,0
"2020-12-08 11:37:03",0,0,0,216,0,0
"2020-12-08 14:45:47",0,0,0,0,0,0
"2020-12-08 17:54:31",0,0,0,219,0,0
"2020-12-08 21:03:15",0,0,0,217,0,0
"2020-12-09 00:37:24",0,0,0,0,0,0
"2020-12-09 03:46:08",0,0,0,214,0,0
"2020-12-09 06:54:52",0,0,0,0,0,0
"2020-12-09 10:03:36",215,0,0,215,0,0
"2020-12-09 13:12:20",0,0,0,213,0,0
"2020-12-09 16:21:04",0,214,0,214,0,0
"2020-12-09 19:54:53",0,0,0,0,0,219
"2020-12-09 23:03:37",0,0,0,215,0,0
"2020-12-10 02:12:21",0,0,0,428,0,0
"2020-12-10 05:21:04",0,0,0,0,0,0
"2020-12-10 08:29:48",0,0,0,0,0,0
"2020-12-10 11:38:32",0,0,0,640,0,0
"2020-12-10 14:47:16",214,0,0,0,214,0
"2020-12-10 18:21:23",0,212,0,0,0,0
"2020-12-10 21:30:07",0,213,0,0,0,0
"2020-12-11 00:38:50",215,0,0,215,0,0
"2020-12-11 03:47:34",0,0,0,0,0,0
"2020-12-11 06:56:18",0,0,0,214,0,0
"2020-12-11 10:05:02",0,0,0,0,0,0
"2020-12-11 13:39:11",0,213,0,0,0,0
"2020-12-11 16:47:55",0,428,0,214,0,0
"2020-12-11 20:19:15",0,419,0,0,0,0
"2020-12-11 23:27:56",0,213,0,0,0,0
"2020-12-12 02:36:36",0,0,0,214,0,0
"2020-12-12 05:45:16",0,212,0,425,0,0
"2020-12-12 09:19:26",0,0,0,0,0,0
"2020-12-12 12:28:06",0,0,0,0,0,0
"2020-12-12 15:36:45",0,0,0,431,0,0
"2020-12-12 18:45:26",225,0,0,0,0,0
"2020-12-12 21:54:06",0,212,0,212,0,0
"2020-12-13 01:02:47",0,0,0,0,0,214
"2020-12-13 04:36:53",0,0,0,0,0,0
"2020-12-13 07:45:34",213,0,0,0,0,0
"2020-12-13 10:54:14",0,0,0,0,0,0
"2020-12-13 14:02:55",0,213,0,0,0,0
"2020-12-13 17:11:35",0,0,0,0,0,215
"2020-12-13 20:20:16",0,214,0,0,0,0
"2020-12-13 23:28:56",0,0,0,0,0,0
"2020-12-14 03:02:42",0,0,0,0,0,0
"2020-12-14 06:11:23",0,0,0,0,0,0
"2020-12-14 09:20:03",0,0,0,0,0,0
"2020-12-14 12:28:43",0,214,0,0,0,0
"2020-12-14 15:37:24",0,0,0,0,0,216
"2020-12-14 18:46:04",220,220,0,220,0,0
"2020-12-14 22:20:11",217,0,0,867,0,0
"2020-12-15 01:28:52",0,215,0,0,0,215
"2020-12-15 04:37:32",0,215,0,0,0,215
"2020-12-15 07:46:13",0,213,0,0,0,0
"2020-12-15 10:54:53",213,213,0,0,0,0
"2020-12-15 14:03:34",0,0,0,0,0,0
"2020-12-15 17:37:40",0,0,0,0,0,0
"2020-12-16 14:00:15",0,217,217,434,0,217
"2020-12-16 17:33:39",0,0,0,216,0,0
"2020-12-16 21:07:02",0,0,0,665,0,222
"2020-12-17 00:39:42",0,0,0,439,0,0
"2020-12-17 04:12:56",0,0,0,0,0,0
"2020-12-17 08:11:45",0,0,0,868,0,0
"2020-12-17 11:44:21",0,0,0,653,0,218
"2020-12-17 15:15:54",0,0,0,221,0,221
"2020-12-17 18:48:53",224,0,224,1571,0,449
"2020-12-17 22:21:55",0,454,227,1135,227,0
"2020-12-18 01:54:57",227,0,0,907,0,227
"2020-12-18 05:27:35",0,0,0,446,223,223
"2020-12-18 09:24:38",0,221,0,221,0,0
"2020-12-18 12:56:53",0,0,0,884,0,0
"2020-12-18 16:29:28",0,0,0,446,0,0
"2020-12-18 20:01:44",225,0,225,451,0,0
"2020-12-18 23:35:02",0,0,0,0,0,0
"2020-12-19 03:06:25",218,0,0,218,0,0
"2020-12-19 07:04:20",0,0,0,0,0,0
"2020-12-19 10:37:43",0,0,0,225,225,0
"2020-12-19 14:10:45",0,0,0,219,219,0
"2020-12-19 17:43:00",0,0,0,427,0,0
"2020-12-19 21:14:52",0,0,0,214,0,0
"2020-12-20 00:46:27",0,0,0,865,0,0
"2020-12-20 04:43:02",0,0,0,0,0,0
"2020-12-20 08:14:35",0,214,0,642,0,0
"2020-12-20 11:46:32",0,0,220,220,0,0
"2020-12-20 15:19:55",0,430,0,215,0,215
"2020-12-20 18:50:23",0,0,0,435,0,0
"2020-12-20 22:23:21",0,0,0,214,0,0
"2020-12-21 02:20:19",0,213,0,427,0,0
"2020-12-21 05:52:55",0,219,0,0,0,0
"2020-12-21 09:26:12",0,0,0,0,0,0
"2020-12-21 12:59:34",0,0,0,0,0,0
"2020-12-21 16:32:36",0,0,0,0,0,0
"2020-12-21 20:05:36",225,0,0,225,0,0
"2020-12-21 23:37:27",0,0,0,0,0,0
"2020-12-22 03:35:11",0,220,0,0,0,0
"2020-12-22 07:07:25",0,0,0,223,0,0
"2020-12-22 10:39:14",0,0,0,0,0,0
"2020-12-22 14:10:00",0,0,0,0,0,0
"2020-12-22 18:13:33",0,0,0,0,0,0
"2020-12-22 21:46:08",227,0,0,0,0,0
"2020-12-23 01:44:33",224,0,0,0,0,0
"2020-12-23 05:16:02",0,222,0,0,0,0
"2020-12-23 08:48:38",0,0,0,0,0,0
"2020-12-23 12:20:49",0,0,0,447,0,0
"2020-12-23 15:53:51",0,231,0,0,0,0
"2020-12-23 19:26:42",0,0,0,0,0,0
"2020-12-23 23:23:18",0,0,0,228,0,0
"2020-12-24 02:55:24",0,446,0,223,0,0
"2020-12-24 06:28:33",0,443,0,1551,0,0
"2020-12-24 09:59:12",0,0,0,449,0,0
"2020-12-24 13:31:56",0,692,0,461,0,231
"2020-12-24 17:04:50",0,234,0,934,0,234
"2020-12-24 21:03:29",0,0,0,217,0,0
"2020-12-25 00:37:05",0,0,0,223,0,0
"2020-12-25 04:10:43",0,457,0,457,0,457
"2020-12-25 07:43:58",222,222,0,222,0,667
"2020-12-25 11:17:31",0,226,0,226,0,452
"2020-12-25 14:51:08",0,454,0,227,0,681
"2020-12-25 18:24:24",0,468,0,234,234,234
"2020-12-25 22:23:08",0,226,0,226,0,677
"2020-12-26 01:55:41",223,0,0,446,0,0
"2020-12-26 05:28:55",0,231,0,231,0,231
"2020-12-26 09:02:27",0,454,0,681,0,454
"2020-12-26 12:35:38",229,0,0,229,0,229
"2020-12-26 16:08:32",0,226,0,0,0,0
"2020-12-26 20:06:00",223,0,0,446,0,0
"2020-12-26 23:39:32",0,0,0,444,222,222
"2020-12-27 03:12:00",224,0,224,448,0,0
"2020-12-27 06:45:29",0,224,0,447,0,224
"2020-12-27 10:18:53",440,220,0,660,0,0
"2020-12-27 13:49:56",0,218,0,218,0,218
"2020-12-27 17:47:16",0,0,0,453,0,226
"2020-12-27 21:20:28",0,447,0,1340,0,0
"2020-12-28 00:53:22",0,0,0,221,0,0
"2020-12-28 04:25:35",0,220,0,220,0,0
"2020-12-28 07:58:56",0,0,0,0,0,0
"2020-12-28 11:31:31",0,0,0,0,0,0
"2020-12-28 15:29:52",0,0,0,225,0,225
"2020-12-28 19:30:49",0,0,230,459,0,0
"2020-12-28 23:03:25",0,218,0,218,0,218
"2020-12-29 02:36:26",0,0,0,893,0,447
"2020-12-29 06:09:26",0,224,0,673,0,0
"2020-12-29 09:42:21",0,0,0,0,0,0
"2020-12-29 13:15:20",223,0,0,223,0,0
"2020-12-29 17:13:00",0,456,0,228,0,228
"2020-12-29 20:45:12",232,232,0,927,0,0
"2020-12-30 00:18:28",0,0,0,0,0,229
"2020-12-30 03:51:19",0,226,0,0,0,0
"2020-12-30 07:24:37",0,226,0,679,0,0
"2020-12-30 10:57:57",0,223,0,223,0,223
"2020-12-30 14:55:57",0,0,0,452,0,0
"2020-12-30 18:28:34",229,229,0,229,0,229
"2020-12-30 22:01:23",229,0,0,457,0,0
"2020-12-31 01:32:05",0,225,0,449,0,0
"2020-12-31 05:04:58",0,0,0,1138,0,0
"2020-12-31 08:37:06",451,225,0,901,0,225
"2020-12-31 12:35:53",0,0,0,223,0,446
"2020-12-31 16:07:46",0,0,0,452,226,0
"2020-12-31 19:40:44",0,0,0,461,0,0
"2020-12-31 23:13:38",232,0,232,464,0,0
"2021-01-01 02:46:56",0,0,0,225,0,0
"2021-01-01 06:20:11",0,0,0,675,0,0
"2021-01-01 10:17:25",0,0,0,225,0,225
"2021-01-01 13:50:11",223,0,0,0,0,0
"2021-01-01 17:23:03",0,0,0,0,0,0
"2021-01-01 20:56:23",0,0,0,454,0,0
"2021-01-02 00:29:17",0,0,0,0,0,227
"2021-01-02 04:02:32",0,0,0,0,0,0
"2021-01-02 08:27:45",0,222,0,443,0,0
"2021-01-02 12:00:10",222,0,0,222,0,222
"2021-01-02 15:33:12",0,234,0,0,0,0
"2021-01-02 19:06:03",232,232,0,695,0,232
"2021-01-02 22:39:33",0,0,0,0,0,0
"2021-01-03 02:13:08",0,0,0,470,0,0
"2021-01-03 05:46:41",0,229,0,687,0,0
"2021-01-03 09:45:33",0,0,0,691,0,0
"2021-01-03 13:18:32",0,0,0,230,0,0
"2021-01-03 16:51:49",230,0,0,230,0,0
"2021-01-03 20:24:49",227,227,0,681,0,0
"2021-01-03 23:57:49",0,227,0,0,0,0
"2021-01-04 03:30:48",0,229,229,229,0,0
"2021-01-04 07:29:12",0,0,0,0,0,0
"2021-01-04 11:02:12",0,0,0,0,0,0
"2021-01-04 14:35:36",232,232,0,0,0,0
"2021-01-04 18:08:51",0,0,0,0,0,0
"2021-01-04 22:44:21",0,0,0,227,0,0
"2021-01-05 02:16:56",226,0,0,0,0,0
"2021-01-05 06:14:27",686,0,0,457,0,0
"2021-01-05 09:45:53",0,0,0,229,0,0
"2021-01-05 13:18:53",0,0,0,452,226,0
"2021-01-05 16:52:14",0,0,0,226,0,0
"2021-01-05 20:25:13",227,0,0,0,0,0
"2021-01-05 23:58:14",225,0,0,0,0,0
"2021-01-06 03:57:06",0,0,0,0,0,0
"2021-01-06 07:28:50",0,0,0,450,0,0
"2021-01-06 11:00:20",0,0,0,0,0,0
"2021-01-06 14:32:53",0,0,0,0,0,0
"2021-01-06 18:03:12",0,0,0,223,0,0
"2021-01-06 21:35:22",0,0,0,226,0,0
"2021-01-07 01:07:55",0,0,0,228,0,228
"2021-01-07 05:06:37",0,229,0,229,0,229
"2021-01-07 08:38:41",222,0,0,665,0,0
"2021-01-07 12:11:33",0,0,0,902,0,226
"2021-01-07 15:43:49",0,0,0,455,0,0
"2021-01-07 19:17:09",0,0,0,224,0,0
"2021-01-07 22:50:18",0,0,0,0,0,0
"2021-01-08 02:49:07",233,0,0,233,0,0
"2021-01-08 06:22:27",0,0,0,0,0,0
"2021-01-08 09:54:08",225,0,0,450,0,0
"2021-01-08 13:26:39",0,0,0,0,0,0
"2021-01-08 16:57:50",0,0,0,230,0,0
"2021-01-08 20:31:05",0,234,0,0,0,0
"2021-01-09 00:29:04",232,0,0,465,0,0
"2021-01-09 03:59:53",483,0,0,967,0,0
"2021-01-09 07:32:12",0,237,0,237,0,0
"2021-01-09 11:04:52",233,0,0,233,0,0
"2021-01-09 14:37:53",0,0,0,0,0,0
"2021-01-09 18:11:17",0,0,0,480,0,0
"2021-01-09 22:09:41",0,0,0,480,0,0
"2021-01-10 01:42:10",0,0,0,471,0,0
"2021-01-10 05:15:07",240,0,0,0,240,240
"2021-01-10 08:48:03",227,0,0,455,0,0
"2021-01-10 12:20:36",0,233,0,233,0,0
"2021-01-10 15:53:38",0,0,0,481,0,0
"2021-01-10 19:26:17",240,0,0,240,240,0
"2021-01-10 23:24:21",234,0,234,234,0,0
"2021-01-11 02:56:33",239,239,0,239,0,0
"2021-01-11 06:29:09",0,243,0,486,0,0
"2021-01-11 10:02:07",0,0,0,0,225,225
"2021-01-11 13:34:58",0,237,0,473,0,0
"2021-01-11 17:08:18",0,0,0,735,0,0
"2021-01-11 21:30:49",233,0,0,466,0,0
"2021-01-12 01:04:06",0,0,225,225,0,225
"2021-01-12 04:37:26",238,0,0,952,238,0
"2021-01-12 08:10:27",231,0,231,463,0,0
"2021-01-12 11:43:27",447,223,0,0,223,0
"2021-01-12 15:16:42",234,0,0,703,0,0
"2021-01-12 19:15:09",0,0,237,1184,0,237
"2021-01-12 22:48:29",684,0,0,456,0,228
"2021-01-13 02:21:45",0,466,0,233,0,0
"2021-01-13 05:54:39",477,239,0,2149,0,0
"2021-01-13 09:27:35",0,0,0,1173,0,0
"2021-01-13 13:00:13",0,0,0,450,0,0
"2021-01-13 16:58:55",236,0,236,1890,0,236
"2021-01-13 20:32:18",0,729,0,972,0,0
"2021-01-14 00:05:18",0,459,0,1146,0,0
"2021-01-14 03:38:32",0,235,0,1642,0,0
"2021-01-14 07:11:29",0,240,0,480,240,240
"2021-01-14 10:43:23",0,706,0,1646,0,0
"2021-01-14 14:16:19",0,0,0,1586,0,0
"2021-01-14 18:14:04",242,0,0,727,0,0
"2021-01-14 21:47:03",0,240,0,1682,0,0
"2021-01-15 01:19:54",0,0,0,233,0,0
"2021-01-15 04:53:04",479,479,0,959,0,0
"2021-01-15 08:26:23",0,498,249,1495,0,0
"2021-01-15 11:59:41",0,0,0,1714,0,0
"2021-01-15 14:38:25",238,0,0,953,0,0
"2021-01-15 18:10:56",0,241,0,483,0,0
"2021-01-15 21:44:19",247,0,0,1236,0,0
"2021-01-16 01:17:37",240,0,0,481,0,0
"2021-01-16 04:50:30",235,0,0,471,0,235
"2021-01-16 08:22:24",0,0,0,1248,0,0
"2021-01-16 12:21:11",0,245,0,1227,0,491
"2021-01-16 15:54:25",0,0,0,474,0,0
"2021-01-16 21:14:28",0,0,0,727,484,0
"2021-01-17 00:47:28",477,0,0,1193,0,0
"2021-01-17 04:20:49",238,475,0,475,0,238
"2021-01-17 07:53:46",242,242,0,485,0,0
"2021-01-17 11:52:12",0,237,237,1423,237,0
"2021-01-17 15:25:29",228,456,0,0,0,0
"2021-01-17 18:57:47",233,0,0,931,233,0
"2021-01-17 22:28:38",0,238,238,238,0,238
"2021-01-18 02:01:15",0,235,0,706,0,0
"2021-01-18 05:34:06",0,0,231,462,231,0
"2021-01-18 09:32:55",233,698,0,931,0,0
"2021-01-18 13:06:11",0,713,238,1189,0,0
"2021-01-18 17:15:28",0,0,0,229,0,0
"2021-01-18 20:48:05",233,0,0,700,0,0
"2021-01-19 00:21:07",0,232,0,1394,0,0
"2021-01-19 03:54:06",0,0,0,457,0,0
"2021-01-19 07:27:00",0,0,0,233,0,233
"2021-01-19 11:25:28",0,0,0,472,0,0
"2021-01-19 14:58:47",0,0,235,470,0,0
"2021-01-19 18:31:47",0,0,0,703,0,234
"2021-01-19 22:02:16",235,0,0,1173,0,0
"2021-01-20 01:33:03",0,232,0,695,0,0
"2021-01-20 05:06:23",226,451,0,226,0,226
"2021-01-20 09:04:45",466,0,0,466,0,233
"2021-01-20 12:38:06",237,0,0,237,0,237
"2021-01-20 16:10:39",0,0,0,1398,0,0
"2021-01-20 19:44:01",0,236,0,1414,0,0
"2021-01-20 23:17:23",243,0,0,972,0,0
"2021-01-21 02:50:19",0,0,0,483,242,242
"2021-01-21 06:49:05",479,479,0,1676,0,0
"2021-01-21 10:22:25",243,0,0,243,0,0
"2021-01-21 13:55:07",0,0,0,1683,0,240
"2021-01-21 17:26:59",241,241,0,962,0,0
"2021-01-21 20:57:47",0,0,0,685,0,0
"2021-01-22 00:30:03",244,488,0,1709,0,244
"2021-01-22 04:28:25",715,238,238,1192,0,0
"2021-01-22 08:01:45",243,0,0,486,0,0
"2021-01-22 11:34:22",0,0,0,1970,246,246
"2021-01-22 13:47:44",245,490,0,490,245,245
"2021-01-22 17:20:42",0,477,0,1908,0,0
"2021-01-22 20:53:21",239,479,0,957,0,0
"2021-01-23 00:26:43",248,248,0,1490,0,248
"2021-01-23 04:24:44",0,0,0,1565,261,0
"2021-01-23 07:58:08",514,257,257,771,0,257
"2021-01-23 11:57:54",256,512,0,1280,256,256
"2021-01-23 15:31:17",261,0,0,1305,0,0
"2021-01-23 19:04:40",517,259,0,1293,0,259
"2021-01-23 22:38:01",259,0,0,777,259,0
"2021-01-24 02:36:52",769,0,0,1025,0,0
"2021-01-24 06:10:19",1042,781,260,781,0,0
"2021-01-24 07:30:22",516,0,0,1548,258,0
"2021-01-24 11:03:48",778,0,0,1296,0,0
"2021-01-24 14:36:51",256,0,0,2044,0,0
"2021-01-24 18:10:17",760,0,0,2280,0,0
"2021-01-24 21:43:44",510,255,0,1786,255,0
"2021-01-25 03:55:35",524,262,0,1309,0,0
"2021-01-25 07:28:41",0,0,0,1549,0,0
"2021-01-25 11:01:43",252,755,0,1258,252,0
"2021-01-25 15:01:51",1298,0,0,1298,0,0
"2021-01-25 18:33:07",256,0,0,3070,0,0
"2021-01-25 22:06:09",258,0,0,517,0,0
"2021-01-26 02:04:37",783,261,0,2349,0,0
"2021-01-26 05:37:43",1074,805,0,1074,0,0
"2021-01-26 09:11:09",264,0,0,1056,0,0
